timestamp_utc,os_family,thermal_pressure_level,thermal_pressure_code,cpu_die_temp_c,cpu_total_active_pct,cpu_ecluster_active_pct,cpu_pcluster_active_pct,cpu_ecluster_freq_mhz,cpu_pcluster_freq_mhz,gpu_active_pct,cpu_power_mw,gpu_power_mw,combined_power_mw,loadavg_1m,loadavg_5m,loadavg_15m,ram_used_gb,mem_pressure_pct,mem_compressed_gb
2026-07-03T08:16:51.433769+00:00,macos,Nominal,0,nan,23.2985,29.191199999999995,17.405800000000006,1361.03,4103.29,0.9959999999999969,663.037,2.59154,665.628,1.4560546875,1.97314453125,2.296875,6.103912353515625,71.39749526977539,4.652801513671875
2026-07-03T08:16:56.448657+00:00,macos,Nominal,0,35.49274444580078,32.381550000000004,41.5058,23.257300000000004,1538.72,3506.9,3.7098999999999993,748.098,23.7207,771.819,1.41943359375,1.95654296875,2.2890625,6.0216217041015625,70.8338737487793,4.652801513671875
2026-07-03T08:17:01.466788+00:00,macos,Nominal,0,nan,24.032200000000003,30.373300000000004,17.691100000000006,1294.51,3906.02,1.4778999999999987,676.333,4.78679,681.12,1.4658203125,1.95703125,2.287109375,6.040130615234375,70.95298767089844,4.652740478515625
2026-07-03T08:17:06.478944+00:00,macos,Nominal,0,35.70535659790039,24.587950000000003,31.6443,17.531600000000005,1328.13,3923.12,1.0148999999999964,683.11,3.38864,686.498,1.50830078125,1.95751953125,2.28515625,6.1729583740234375,71.78716659545898,4.652740478515625
2026-07-03T08:17:11.497126+00:00,macos,Nominal,0,35.73270034790039,25.715200000000003,32.2034,19.227000000000004,1432.22,3912.37,2.064100000000002,691.766,11.5593,703.326,1.46728515625,1.94140625,2.27734375,6.152740478515625,71.63772583007812,4.646759033203125
2026-07-03T08:17:16.511963+00:00,macos,Nominal,0,35.61383819580078,33.631699999999995,46.7545,20.508899999999997,1533.74,3842.12,8.735700000000001,804.989,72.0023,876.992,1.509765625,1.94189453125,2.275390625,6.2072296142578125,71.9630241394043,4.6461181640625
2026-07-03T08:17:21.530763+00:00,macos,Nominal,0,35.26227569580078,30.3065,39.4826,21.130400000000005,1618.46,3842.13,7.341100000000001,792.749,53.6207,846.369,1.46875,1.92578125,2.267578125,6.120513916015625,71.46358489990234,4.6459808349609375
2026-07-03T08:17:26.545988+00:00,macos,Nominal,0,nan,31.520500000000002,41.2745,21.7665,1617.69,3674.68,6.861600000000001,801.29,36.8845,838.175,1.51123046875,1.9267578125,2.265625,6.034454345703125,70.87526321411133,4.6458892822265625
2026-07-03T08:17:31.564151+00:00,macos,Nominal,0,35.24609375,24.865349999999996,30.285899999999998,19.444799999999994,1545.01,3760.01,2.203299999999997,748.04,8.37135,756.411,1.47021484375,1.9111328125,2.2578125,6.103240966796875,71.26874923706055,4.6425628662109375
2026-07-03T08:17:36.582166+00:00,macos,Nominal,0,36.03794479370117,28.6528,34.554899999999996,22.750700000000002,1438.1,3407.94,5.981999999999998,788.956,31.6938,820.649,1.43212890625,1.89599609375,2.25,6.116851806640625,71.3831901550293,4.6421051025390625
2026-07-03T08:17:41.598646+00:00,macos,Nominal,0,36.49441909790039,27.052000000000007,33.55050000000001,20.553500000000003,1229.61,3767.03,1.5735999999999972,729.203,5.77942,734.983,1.6376953125,1.9306640625,2.26025390625,6.18609619140625,71.74415588378906,4.632110595703125
2026-07-03T08:17:46.612755+00:00,macos,Nominal,0,36.33258819580078,41.1989,55.5502,26.847600000000003,1672.51,3551.47,13.674399999999999,1188.74,97.8494,1286.59,1.58642578125,1.9150390625,2.25244140625,6.2895355224609375,72.37434387207031,4.63018798828125
2026-07-03T08:17:51.627798+00:00,macos,Nominal,0,36.63783645629883,44.8202,56.372699999999995,33.2677,1701.24,3375.11,8.958600000000006,1529.77,44.2603,1574.03,1.5390625,1.8994140625,2.24462890625,6.2463226318359375,72.0947265625,4.6299896240234375
2026-07-03T08:17:56.644046+00:00,macos,Nominal,0,37.55580520629883,48.97195000000001,57.2249,40.71900000000001,1890.18,3185.71,14.681699999999998,1515.18,113.055,1628.23,1.65576171875,1.91748046875,2.2490234375,5.576263427734375,66.40901565551758,4.3837432861328125
2026-07-03T08:18:01.660562+00:00,macos,Nominal,0,nan,50.734899999999996,60.6035,40.8663,2030.25,2972.71,25.385899999999996,1295.76,94.5196,1390.28,1.60302734375,1.90185546875,2.24169921875,5.9055328369140625,67.02394485473633,4.157318115234375
2026-07-03T08:18:06.677253+00:00,macos,Nominal,0,36.77790069580078,58.835750000000004,68.009,49.6625,2088.04,3159.9,25.2371,2410.05,165.44,2575.49,1.5546875,1.88671875,2.234375,5.8901824951171875,66.87955856323242,4.151763916015625
2026-07-03T08:18:11.693459+00:00,macos,Nominal,0,nan,29.011249999999997,40.8181,17.204399999999996,1120.19,3785.99,0.33889999999999754,667.939,0.996923,668.935,1.43017578125,1.85498046875,2.22119140625,5.842681884765625,66.58430099487305,4.1505584716796875
2026-07-03T08:18:16.711459+00:00,macos,Nominal,0,nan,51.98895,84.6936,19.284299999999998,1170.41,3902.09,3.3835999999999977,939.921,24.3152,964.236,1.3955078125,1.84033203125,2.2138671875,5.804534912109375,66.33176803588867,4.1476287841796875
2026-07-03T08:18:21.728933+00:00,macos,Nominal,0,nan,19.253149999999998,21.7406,16.765699999999995,1292.0,4172.16,0.06319999999999659,643.485,0.0,643.485,1.28369140625,1.8095703125,2.20068359375,5.824676513671875,66.46184921264648,4.14715576171875
2026-07-03T08:18:26.745412+00:00,macos,Nominal,0,35.58370590209961,20.465849999999996,23.867099999999997,17.064599999999995,1119.02,4183.63,0.06429999999999492,621.208,0.0,621.208,1.3408203125,1.8125,2.19921875,5.6180572509765625,64.66045379638672,4.0651397705078125
2026-07-03T08:18:31.762717+00:00,macos,Nominal,0,nan,20.443800000000003,23.273699999999998,17.613900000000005,1155.7,4139.07,0.06340000000000234,652.953,0.0,652.953,1.3134765625,1.798828125,2.19189453125,5.6024017333984375,64.53275680541992,4.05316162109375
2026-07-03T08:18:36.778005+00:00,macos,Nominal,0,35.5234375,28.503450000000004,40.79580000000001,16.211100000000002,1089.04,3837.81,0.06559999999999899,644.66,0.0,644.66,1.2880859375,1.78515625,2.1845703125,5.793731689453125,65.68260192871094,4.052825927734375
2026-07-03T08:18:41.796053+00:00,macos,Nominal,0,nan,17.957599999999996,19.926999999999996,15.988199999999997,1431.65,4163.92,0.06530000000000147,639.483,0.0,639.483,1.2646484375,1.77197265625,2.17724609375,5.68707275390625,65.08560180664062,4.051361083984375
2026-07-03T08:18:46.812799+00:00,macos,Nominal,0,nan,23.89595,29.4319,18.36,1409.29,4090.08,3.0896000000000035,746.326,21.1299,767.455,1.4033203125,1.7919921875,2.181640625,5.6933746337890625,65.02761840820312,4.0496673583984375
